hour,time_utc,month,source_year,local_hour,ghi,dni,dhi,t2m
3946,2023-06-14T10:00:00Z,6,2023,6,7.05,8.65,9.90,22.74
3947,2023-06-14T11:00:00Z,6,2023,7,119.40,258.55,68.07,24.86
3948,2023-06-14T12:00:00Z,6,2023,8,300.65,460.16,117.02,27.21
3949,2023-06-14T13:00:00Z,6,2023,9,515.10,621.62,140.08,29.52
3950,2023-06-14T14:00:00Z,6,2023,10,634.47,562.12,219.45,31.22
3951,2023-06-14T15:00:00Z,6,2023,11,750.85,383.73,381.71,32.74
3952,2023-06-14T16:00:00Z,6,2023,12,812.42,419.79,355.95,34.01
3953,2023-06-14T17:00:00Z,6,2023,13,844.12,559.02,263.38,34.06
3954,2023-06-14T18:00:00Z,6,2023,14,803.65,508.10,274.93,33.82
3955,2023-06-14T19:00:00Z,6,2023,15,668.15,423.43,294.45,33.56
3956,2023-06-14T20:00:00Z,6,2023,16,550.03,426.88,217.69,33.06
3957,2023-06-14T21:00:00Z,6,2023,17,438.33,458.38,161.56,32.50
3958,2023-06-14T22:00:00Z,6,2023,18,244.73,333.57,123.97,31.97
3959,2023-06-14T23:00:00Z,6,2023,19,88.72,128.67,63.39,30.54
3960,2023-06-15T00:00:00Z,6,2023,20,3.50,1.38,5.36,28.69
3961,2023-06-15T01:00:00Z,6,2023,21,0.00,0.00,0.00,27.78
3962,2023-06-15T02:00:00Z,6,2023,22,0.00,0.00,0.00,27.12
3963,2023-06-15T03:00:00Z,6,2023,23,0.00,0.00,0.00,26.49
3964,2023-06-15T04:00:00Z,6,2023,0,0.00,0.00,0.00,25.91
3965,2023-06-15T05:00:00Z,6,2023,1,0.00,0.00,0.00,25.47
3966,2023-06-15T06:00:00Z,6,2023,2,0.00,0.00,0.00,25.15
3967,2023-06-15T07:00:00Z,6,2023,3,0.00,0.00,0.00,24.86
3968,2023-06-15T08:00:00Z,6,2023,4,0.00,0.00,0.00,24.60
3969,2023-06-15T09:00:00Z,6,2023,5,0.00,0.00,0.00,24.35
3970,2023-06-15T10:00:00Z,6,2023,6,6.22,1.95,7.97,24.12
3971,2023-06-15T11:00:00Z,6,2023,7,93.28,62.13,76.21,24.38
3972,2023-06-15T12:00:00Z,6,2023,8,224.23,123.05,174.70,25.06
3973,2023-06-15T13:00:00Z,6,2023,9,381.48,246.92,210.11,26.72
3974,2023-06-15T14:00:00Z,6,2023,10,478.33,131.37,318.82,29.02
3975,2023-06-15T15:00:00Z,6,2023,11,757.80,539.97,267.41,31.15
3976,2023-06-15T16:00:00Z,6,2023,12,750.83,411.76,354.13,32.88
3977,2023-06-15T17:00:00Z,6,2023,13,949.17,742.11,215.44,34.11
3978,2023-06-15T18:00:00Z,6,2023,14,850.15,700.12,217.51,34.66
3979,2023-06-15T19:00:00Z,6,2023,15,717.80,450.78,302.54,34.40
3980,2023-06-15T20:00:00Z,6,2023,16,516.75,313.51,255.01,33.74
3981,2023-06-15T21:00:00Z,6,2023,17,304.38,117.81,217.53,32.56
3982,2023-06-15T22:00:00Z,6,2023,18,172.25,53.25,140.78,31.06
3983,2023-06-15T23:00:00Z,6,2023,19,58.30,18.14,49.97,29.35
3984,2023-06-16T00:00:00Z,6,2023,20,2.33,0.00,3.30,27.50
3985,2023-06-16T01:00:00Z,6,2023,21,0.00,0.00,0.00,26.75
3986,2023-06-16T02:00:00Z,6,2023,22,0.00,0.00,0.00,26.00
3987,2023-06-16T03:00:00Z,6,2023,23,0.00,0.00,0.00,25.73
3988,2023-06-16T04:00:00Z,6,2023,0,0.00,0.00,0.00,25.21
3989,2023-06-16T05:00:00Z,6,2023,1,0.00,0.00,0.00,24.80
3990,2023-06-16T06:00:00Z,6,2023,2,0.00,0.00,0.00,24.57
3991,2023-06-16T07:00:00Z,6,2023,3,0.00,0.00,0.00,24.24
3992,2023-06-16T08:00:00Z,6,2023,4,0.00,0.00,0.00,23.84
3993,2023-06-16T09:00:00Z,6,2023,5,0.00,0.00,0.00,23.54
3994,2023-06-16T10:00:00Z,6,2023,6,4.15,0.00,4.44,23.47
3995,2023-06-16T11:00:00Z,6,2023,7,65.15,9.44,57.22,23.97
3996,2023-06-16T12:00:00Z,6,2023,8,175.80,0.00,153.26,24.87
3997,2023-06-16T13:00:00Z,6,2023,9,274.77,10.81,234.30,26.16
3998,2023-06-16T14:00:00Z,6,2023,10,508.17,74.58,405.29,27.71
3999,2023-06-16T15:00:00Z,6,2023,11,698.05,271.44,479.30,29.30
4000,2023-06-16T16:00:00Z,6,2023,12,789.33,388.00,559.32,31.06
4001,2023-06-16T17:00:00Z,6,2023,13,821.50,135.16,591.59,32.18
4002,2023-06-16T18:00:00Z,6,2023,14,648.88,121.80,496.07,32.68
4003,2023-06-16T19:00:00Z,6,2023,15,464.25,37.64,371.95,32.44
4004,2023-06-16T20:00:00Z,6,2023,16,402.75,83.51,288.14,32.03
4005,2023-06-16T21:00:00Z,6,2023,17,169.23,134.50,120.72,31.30
4006,2023-06-16T22:00:00Z,6,2023,18,53.17,0.21,46.54,30.31
4007,2023-06-16T23:00:00Z,6,2023,19,23.27,7.42,20.57,28.92
4008,2023-06-17T00:00:00Z,6,2023,20,2.30,0.00,3.18,27.12
4009,2023-06-17T01:00:00Z,6,2023,21,0.00,0.00,0.00,26.22
4010,2023-06-17T02:00:00Z,6,2023,22,0.00,0.00,0.00,25.53
4011,2023-06-17T03:00:00Z,6,2023,23,0.00,0.00,0.00,24.96
4012,2023-06-17T04:00:00Z,6,2023,0,0.00,0.00,0.00,24.52
4013,2023-06-17T05:00:00Z,6,2023,1,0.00,0.00,0.00,24.44
4014,2023-06-17T06:00:00Z,6,2023,2,0.00,0.00,0.00,24.19
4015,2023-06-17T07:00:00Z,6,2023,3,0.00,0.00,0.00,23.95
4016,2023-06-17T08:00:00Z,6,2023,4,0.00,0.00,0.00,23.73
4017,2023-06-17T09:00:00Z,6,2023,5,0.00,0.00,0.00,23.46
4018,2023-06-17T10:00:00Z,6,2023,6,4.32,3.33,5.66,23.46
4019,2023-06-17T11:00:00Z,6,2023,7,53.10,28.92,43.92,25.10
4020,2023-06-17T12:00:00Z,6,2023,8,148.73,59.15,121.41,26.75
4021,2023-06-17T13:00:00Z,6,2023,9,233.65,84.11,166.89,28.73
4022,2023-06-17T14:00:00Z,6,2023,10,55.25,19.35,42.17,30.20
4023,2023-06-17T15:00:00Z,6,2023,11,126.12,10.52,99.54,31.29
4024,2023-06-17T16:00:00Z,6,2023,12,482.10,216.98,272.79,31.93
4025,2023-06-17T17:00:00Z,6,2023,13,743.38,419.70,290.42,32.34
4026,2023-06-17T18:00:00Z,6,2023,14,827.80,578.26,267.00,32.51
4027,2023-06-17T19:00:00Z,6,2023,15,722.30,560.62,221.36,32.36
4028,2023-06-17T20:00:00Z,6,2023,16,493.50,326.35,235.35,31.89
4029,2023-06-17T21:00:00Z,6,2023,17,313.25,183.44,188.30,31.30
4030,2023-06-17T22:00:00Z,6,2023,18,173.38,118.17,131.73,30.59
4031,2023-06-17T23:00:00Z,6,2023,19,59.47,43.17,48.38,29.45
4032,2023-06-18T00:00:00Z,6,2023,20,2.22,0.00,3.16,28.08
4033,2023-06-18T01:00:00Z,6,2023,21,0.00,0.00,0.00,27.43
4034,2023-06-18T02:00:00Z,6,2023,22,0.00,0.00,0.00,26.78
4035,2023-06-18T03:00:00Z,6,2023,23,0.00,0.00,0.00,26.06
4036,2023-06-18T04:00:00Z,6,2023,0,0.00,0.00,0.00,25.25
4037,2023-06-18T05:00:00Z,6,2023,1,0.00,0.00,0.00,24.73
4038,2023-06-18T06:00:00Z,6,2023,2,0.00,0.00,0.00,24.36
4039,2023-06-18T07:00:00Z,6,2023,3,0.00,0.00,0.00,23.99
4040,2023-06-18T08:00:00Z,6,2023,4,0.00,0.00,0.00,23.56
4041,2023-06-18T09:00:00Z,6,2023,5,0.00,0.00,0.00,23.23
4042,2023-06-18T10:00:00Z,6,2023,6,6.38,2.96,8.69,23.06
4043,2023-06-18T11:00:00Z,6,2023,7,103.53,186.97,69.30,23.75
4044,2023-06-18T12:00:00Z,6,2023,8,266.62,356.07,120.07,25.06
4045,2023-06-18T13:00:00Z,6,2023,9,447.00,546.12,134.62,26.96
4046,2023-06-18T14:00:00Z,6,2023,10,643.88,492.03,256.33,28.84
4047,2023-06-18T15:00:00Z,6,2023,11,724.83,483.58,317.44,30.11
4048,2023-06-18T16:00:00Z,6,2023,12,782.92,368.23,401.80,30.71
4049,2023-06-18T17:00:00Z,6,2023,13,735.70,456.56,269.83,30.88
4050,2023-06-18T18:00:00Z,6,2023,14,795.58,405.58,354.18,30.88
4051,2023-06-18T19:00:00Z,6,2023,15,658.40,297.86,361.15,31.02
4052,2023-06-18T20:00:00Z,6,2023,16,530.15,346.10,300.91,31.06
4053,2023-06-18T21:00:00Z,6,2023,17,383.15,278.17,218.18,30.87
4054,2023-06-18T22:00:00Z,6,2023,18,222.45,156.38,166.30,30.36
4055,2023-06-18T23:00:00Z,6,2023,19,84.82,38.59,72.55,29.23
4056,2023-06-19T00:00:00Z,6,2023,20,3.67,0.00,5.00,27.90
4057,2023-06-19T01:00:00Z,6,2023,21,0.00,0.00,0.00,27.23
4058,2023-06-19T02:00:00Z,6,2023,22,0.00,0.00,0.00,26.67
4059,2023-06-19T03:00:00Z,6,2023,23,0.00,0.00,0.00,26.07
4060,2023-06-19T04:00:00Z,6,2023,0,0.00,0.00,0.00,25.48
4061,2023-06-19T05:00:00Z,6,2023,1,0.00,0.00,0.00,24.98
4062,2023-06-19T06:00:00Z,6,2023,2,0.00,0.00,0.00,24.55
4063,2023-06-19T07:00:00Z,6,2023,3,0.00,0.00,0.00,24.14
4064,2023-06-19T08:00:00Z,6,2023,4,0.00,0.00,0.00,23.83
4065,2023-06-19T09:00:00Z,6,2023,5,0.00,0.00,0.00,23.63
4066,2023-06-19T10:00:00Z,6,2023,6,4.97,0.00,6.59,23.51
4067,2023-06-19T11:00:00Z,6,2023,7,96.80,59.49,79.19,24.92
4068,2023-06-19T12:00:00Z,6,2023,8,261.17,166.81,188.47,26.33
4069,2023-06-19T13:00:00Z,6,2023,9,452.90,390.85,237.69,28.30
4070,2023-06-19T14:00:00Z,6,2023,10,666.92,559.10,220.73,30.48
4071,2023-06-19T15:00:00Z,6,2023,11,819.47,638.77,223.80,32.21
4072,2023-06-19T16:00:00Z,6,2023,12,906.78,685.16,229.46,33.54
4073,2023-06-19T17:00:00Z,6,2023,13,866.05,627.26,212.82,34.42
4074,2023-06-19T18:00:00Z,6,2023,14,856.28,683.83,200.74,34.88
4075,2023-06-19T19:00:00Z,6,2023,15,748.90,534.17,283.85,35.04
4076,2023-06-19T20:00:00Z,6,2023,16,634.38,553.67,203.98,34.70
4077,2023-06-19T21:00:00Z,6,2023,17,449.08,481.62,166.28,33.89
4078,2023-06-19T22:00:00Z,6,2023,18,249.07,297.37,139.69,33.09
4079,2023-06-19T23:00:00Z,6,2023,19,88.20,116.33,68.00,31.64
4080,2023-06-20T00:00:00Z,6,2023,20,2.83,0.00,4.42,29.47
4081,2023-06-20T01:00:00Z,6,2023,21,0.00,0.00,0.00,28.35
4082,2023-06-20T02:00:00Z,6,2023,22,0.00,0.00,0.00,27.26
4083,2023-06-20T03:00:00Z,6,2023,23,0.00,0.00,0.00,26.29
4084,2023-06-20T04:00:00Z,6,2023,0,0.00,0.00,0.00,25.45
4085,2023-06-20T05:00:00Z,6,2023,1,0.00,0.00,0.00,24.79
4086,2023-06-20T06:00:00Z,6,2023,2,0.00,0.00,0.00,24.35
4087,2023-06-20T07:00:00Z,6,2023,3,0.00,0.00,0.00,24.13
4088,2023-06-20T08:00:00Z,6,2023,4,0.00,0.00,0.00,23.86
4089,2023-06-20T09:00:00Z,6,2023,5,0.00,0.00,0.00,23.94
4090,2023-06-20T10:00:00Z,6,2023,6,6.22,1.74,8.43,23.94
4091,2023-06-20T11:00:00Z,6,2023,7,81.25,53.65,69.57,24.63
4092,2023-06-20T12:00:00Z,6,2023,8,211.10,94.88,163.75,25.62
4093,2023-06-20T13:00:00Z,6,2023,9,343.35,112.70,256.18,27.34
4094,2023-06-20T14:00:00Z,6,2023,10,509.17,121.67,335.59,28.83
4095,2023-06-20T15:00:00Z,6,2023,11,609.40,109.93,437.01,29.85
4096,2023-06-20T16:00:00Z,6,2023,12,567.33,69.34,440.44,30.66
4097,2023-06-20T17:00:00Z,6,2023,13,322.80,11.75,243.36,30.99
4098,2023-06-20T18:00:00Z,6,2023,14,224.25,16.54,176.09,30.79
4099,2023-06-20T19:00:00Z,6,2023,15,230.60,34.22,181.81,30.57
4100,2023-06-20T20:00:00Z,6,2023,16,141.60,0.51,115.69,30.29
4101,2023-06-20T21:00:00Z,6,2023,17,253.70,9.92,219.04,29.80
4102,2023-06-20T22:00:00Z,6,2023,18,157.88,7.96,138.25,28.55
